,Unnamed: 0,shipmode,sales,quantity,discount,profit,segment,region,state,subcategory,category,orderdate_day,orderdate_weekday,orderdate_month,orderdate_year,shipdate_day,shipdate_weekday,shipdate_month,shipdate_year,preparationtime
3657,3658,Same Day,27.36,3,0.7,-21.888,Consumer,East,Ohio,Binders                                           ,Office Supplies,20,Samstag,7,2013,20,Samstag,7,2013,0
3658,3659,Second Class,18.24,3,0.8,-31.008000000000003,Consumer,Central,Texas,Binders                                           ,Office Supplies,21,Dienstag,5,2013,23,Donnerstag,5,2013,2
3659,3660,Standard Class,6.08,1,0.8,-10.335999999999999,Consumer,Central,Texas,Binders                                           ,Office Supplies,23,Donnerstag,10,2014,28,Dienstag,10,2014,5
3660,3661,First Class,152.0,5,0.0,69.92,Corporate,Central,Kansas,Binders                                           ,Office Supplies,28,Samstag,11,2015,1,Dienstag,12,2015,3
3661,3662,Standard Class,72.96,3,0.2,23.712,Consumer,West,California,Binders                                           ,Office Supplies,23,Freitag,9,2016,29,Donnerstag,9,2016,6
3662,3663,First Class,21.36,5,0.2,7.209,Consumer,East,New York,Binders                                           ,Office Supplies,7,Sonntag,12,2014,9,Dienstag,12,2014,2
3663,3664,Standard Class,12.815999999999999,3,0.2,4.3254,Consumer,East,New York,Binders                                           ,Office Supplies,9,Sonntag,10,2016,14,Freitag,10,2016,5
3664,3665,Standard Class,3.2039999999999997,2,0.7,-2.4564,Consumer,South,North Carolina,Binders                                           ,Office Supplies,7,Montag,9,2015,12,Samstag,9,2015,5
3665,3666,Second Class,8.544,2,0.2,2.8836,Corporate,East,New York,Binders                                           ,Office Supplies,15,Mittwoch,7,2015,19,Sonntag,7,2015,4
3666,3667,Standard Class,21.36,5,0.2,7.209,Corporate,West,Washington,Binders                                           ,Office Supplies,15,Freitag,2,2013,19,Dienstag,2,2013,4
3667,3668,Second Class,8.544,2,0.2,2.8836,Consumer,West,California,Binders                                           ,Office Supplies,21,Montag,3,2016,23,Mittwoch,3,2016,2
3668,3669,Standard Class,6.4079999999999995,4,0.7,-4.9128,Consumer,South,North Carolina,Binders                                           ,Office Supplies,20,Dienstag,5,2014,24,Samstag,5,2014,4
3669,3670,Same Day,17.088,4,0.2,5.7672,Consumer,East,New York,Binders                                           ,Office Supplies,26,Dienstag,11,2013,26,Dienstag,11,2013,0
3670,3671,Standard Class,19.194000000000003,7,0.7,-12.796,Consumer,West,Arizona,Binders                                           ,Office Supplies,23,Freitag,5,2014,30,Freitag,5,2014,7
3671,3672,Standard Class,36.56,4,0.0,18.28,Consumer,Central,Michigan,Binders                                           ,Office Supplies,20,Mittwoch,4,2016,24,Sonntag,4,2016,4
3672,3673,First Class,14.624,2,0.2,5.484,Consumer,East,New York,Binders                                           ,Office Supplies,10,Donnerstag,9,2015,12,Samstag,9,2015,2
3673,3674,First Class,9.14,1,0.0,4.57,Consumer,South,Virginia,Binders                                           ,Office Supplies,16,Mittwoch,4,2014,18,Freitag,4,2014,2
3674,3675,Standard Class,51.184,7,0.2,19.194000000000003,Home Office,West,California,Binders                                           ,Office Supplies,14,Samstag,3,2015,19,Donnerstag,3,2015,5
3675,3676,Standard Class,21.936,3,0.2,8.226,Consumer,West,California,Binders                                           ,Office Supplies,4,Montag,11,2013,11,Montag,11,2013,7
3676,3677,Standard Class,18.28,2,0.0,9.14,Corporate,Central,Iowa,Binders                                           ,Office Supplies,31,Sonntag,1,2016,6,Samstag,2,2016,6
3677,3678,First Class,38.388000000000005,14,0.7,-25.592,Corporate,West,Arizona,Binders                                           ,Office Supplies,10,Donnerstag,11,2016,11,Freitag,11,2016,1
3678,3679,Standard Class,319.9,5,0.0,156.751,Corporate,South,Georgia,Binders                                           ,Office Supplies,22,Freitag,11,2013,27,Mittwoch,11,2013,5
3679,3680,Standard Class,447.86,7,0.0,219.4514,Home Office,East,Massachusetts,Binders                                           ,Office Supplies,21,Dienstag,5,2013,26,Sonntag,5,2013,5
3680,3681,Standard Class,102.368,2,0.2,37.1084,Corporate,East,New York,Binders                                           ,Office Supplies,26,Sonntag,6,2016,30,Donnerstag,6,2016,4
3681,3682,Same Day,127.96,2,0.0,62.7004,Consumer,Central,Minnesota,Binders                                           ,Office Supplies,5,Samstag,3,2016,5,Samstag,3,2016,0
3682,3683,Second Class,51.184,4,0.8,-79.3352,Consumer,Central,Texas,Binders                                           ,Office Supplies,8,Sonntag,9,2013,13,Freitag,9,2013,5
3683,3684,First Class,76.77600000000001,4,0.7,-53.7432,Home Office,East,Ohio,Binders                                           ,Office Supplies,30,Samstag,7,2016,2,Dienstag,8,2016,3
3684,3685,Standard Class,447.86,7,0.0,219.4514,Consumer,East,Delaware,Binders                                           ,Office Supplies,4,Mittwoch,3,2015,9,Montag,3,2015,5
3685,3686,Standard Class,18.192,4,0.7,-14.5536,Consumer,East,Pennsylvania,Binders                                           ,Office Supplies,4,Freitag,12,2015,9,Mittwoch,12,2015,5
3686,3687,Second Class,60.64,4,0.0,27.8944,Corporate,South,Kentucky,Binders                                           ,Office Supplies,31,Mittwoch,12,2014,3,Samstag,1,2015,3
3687,3688,Standard Class,12.128,4,0.8,-20.6176,Consumer,Central,Illinois,Binders                                           ,Office Supplies,30,Samstag,1,2016,3,Mittwoch,2,2016,4
3688,3689,Standard Class,45.48,3,0.0,20.9208,Home Office,East,New Jersey,Binders                                           ,Office Supplies,1,Samstag,6,2013,6,Donnerstag,6,2013,5
3689,3690,Standard Class,16.14,3,0.0,7.9086,Consumer,East,Massachusetts,Binders                                           ,Office Supplies,7,Dienstag,5,2013,12,Sonntag,5,2013,5
3690,3691,Same Day,4.303999999999999,1,0.2,1.5602,Home Office,West,California,Binders                                           ,Office Supplies,29,Samstag,11,2014,30,Sonntag,11,2014,1
3691,3692,Standard Class,37.66,7,0.0,18.4534,Home Office,East,Maryland,Binders                                           ,Office Supplies,14,Freitag,10,2016,19,Mittwoch,10,2016,5
3692,3693,Same Day,12.912,3,0.2,4.6806,Consumer,East,New York,Binders                                           ,Office Supplies,26,Dienstag,11,2013,26,Dienstag,11,2013,0
3693,3694,Standard Class,25.824,6,0.2,9.3612,Consumer,West,California,Binders                                           ,Office Supplies,24,Montag,11,2014,30,Sonntag,11,2014,6
3694,3695,Standard Class,26.9,5,0.0,13.181,Corporate,East,Connecticut,Binders                                           ,Office Supplies,2,Donnerstag,10,2014,6,Montag,10,2014,4
3695,3696,Standard Class,51.648,12,0.2,18.7224,Corporate,West,Washington,Binders                                           ,Office Supplies,3,Mittwoch,6,2015,7,Sonntag,6,2015,4
3696,3697,Standard Class,9.345,5,0.7,-6.5415,Consumer,West,Arizona,Binders                                           ,Office Supplies,9,Freitag,8,2013,13,Dienstag,8,2013,4
3697,3698,Same Day,18.69,3,0.0,9.1581,Consumer,Central,Minnesota,Binders                                           ,Office Supplies,5,Samstag,3,2016,5,Samstag,3,2016,0
3698,3699,Standard Class,19.936,4,0.2,7.2268,Consumer,West,California,Binders                                           ,Office Supplies,24,Mittwoch,12,2014,29,Montag,12,2014,5
3699,3700,Standard Class,19.936,4,0.2,7.2268,Home Office,West,California,Binders                                           ,Office Supplies,5,Mittwoch,10,2016,10,Montag,10,2016,5
3700,3701,Second Class,14.952,3,0.2,5.4201,Consumer,West,Washington,Binders                                           ,Office Supplies,24,Mittwoch,9,2014,26,Freitag,9,2014,2
3701,3702,Standard Class,5.607,3,0.7,-3.9249,Corporate,South,Florida,Binders                                           ,Office Supplies,27,Donnerstag,10,2016,2,Mittwoch,11,2016,6
3702,3703,Standard Class,19.936,4,0.2,7.2268,Corporate,West,California,Binders                                           ,Office Supplies,10,Samstag,12,2016,17,Samstag,12,2016,7
3703,3704,Standard Class,6.23,5,0.8,-9.6565,Corporate,Central,Texas,Binders                                           ,Office Supplies,6,Mittwoch,8,2014,10,Sonntag,8,2014,4
3704,3705,Standard Class,1.869,1,0.7,-1.3083,Corporate,South,Florida,Binders                                           ,Office Supplies,31,Sonntag,3,2013,4,Donnerstag,4,2013,4
3705,3706,First Class,4.276,1,0.8,-6.6278,Consumer,Central,Texas,Binders                                           ,Office Supplies,16,Samstag,1,2016,19,Dienstag,1,2016,3
3706,3707,Standard Class,21.38,5,0.8,-33.139,Consumer,Central,Texas,Binders                                           ,Office Supplies,18,Donnerstag,8,2016,22,Montag,8,2016,4
3707,3708,Standard Class,29.932,7,0.8,-46.3946,Home Office,Central,Illinois,Binders                                           ,Office Supplies,14,Sonntag,7,2013,20,Samstag,7,2013,6
3708,3709,Standard Class,12.828,2,0.7,-8.9796,Corporate,East,Ohio,Binders                                           ,Office Supplies,21,Donnerstag,8,2014,25,Montag,8,2014,4
3709,3710,Second Class,32.07,5,0.7,-22.449,Consumer,East,Ohio,Binders                                           ,Office Supplies,3,Freitag,10,2014,6,Montag,10,2014,3
3710,3711,Standard Class,19.242,3,0.7,-13.4694,Consumer,East,Ohio,Binders                                           ,Office Supplies,2,Samstag,11,2013,6,Mittwoch,11,2013,4
3711,3712,Standard Class,51.312,3,0.2,18.6006,Consumer,East,New York,Binders                                           ,Office Supplies,20,Montag,6,2016,26,Sonntag,6,2016,6
3712,3713,Standard Class,12.828,2,0.7,-8.9796,Consumer,South,Florida,Binders                                           ,Office Supplies,11,Donnerstag,12,2014,15,Montag,12,2014,4
3713,3714,Standard Class,51.312,3,0.2,18.6006,Consumer,West,Washington,Binders                                           ,Office Supplies,15,Montag,12,2014,22,Montag,12,2014,7
3714,3715,Standard Class,81.08800000000001,7,0.2,27.3672,Corporate,West,Washington,Binders                                           ,Office Supplies,1,Samstag,10,2016,8,Samstag,10,2016,7
3715,3716,Standard Class,5.792000000000001,2,0.8,-9.5568,Home Office,Central,Texas,Binders                                           ,Office Supplies,19,Donnerstag,6,2014,23,Montag,6,2014,4
3716,3717,Standard Class,115.84,8,0.0,54.4448,Corporate,Central,Iowa,Binders                                           ,Office Supplies,3,Donnerstag,12,2015,7,Montag,12,2015,4
3717,3718,Standard Class,14.48,5,0.8,-23.892,Corporate,Central,Illinois,Binders                                           ,Office Supplies,18,Montag,11,2013,25,Montag,11,2013,7
3718,3719,Standard Class,23.168000000000003,2,0.2,7.8192,Consumer,West,Washington,Binders                                           ,Office Supplies,8,Freitag,7,2016,15,Freitag,7,2016,7
3719,3720,Second Class,26.064,6,0.7,-19.9824,Consumer,East,Pennsylvania,Binders                                           ,Office Supplies,5,Freitag,12,2014,9,Dienstag,12,2014,4
3720,3721,Standard Class,2.8960000000000004,1,0.8,-4.7784,Consumer,Central,Texas,Binders                                           ,Office Supplies,16,Samstag,4,2016,22,Freitag,4,2016,6
3721,3722,Same Day,11.088,7,0.7,-8.1312,Consumer,West,Colorado,Binders                                           ,Office Supplies,21,Freitag,6,2013,21,Freitag,6,2013,0
3722,3723,Standard Class,25.344,6,0.2,8.8704,Corporate,East,New York,Binders                                           ,Office Supplies,5,Mittwoch,11,2014,11,Dienstag,11,2014,6
3723,3724,Standard Class,3.168,3,0.8,-5.0688,Consumer,Central,Texas,Binders                                           ,Office Supplies,25,Sonntag,12,2016,1,Sonntag,1,2017,7
3724,3725,Standard Class,11.088,7,0.7,-8.1312,Consumer,East,Pennsylvania,Binders                                           ,Office Supplies,9,Freitag,12,2016,15,Donnerstag,12,2016,6
3725,3726,Standard Class,26.4,5,0.0,12.672,Consumer,Central,Michigan,Binders                                           ,Office Supplies,2,Mittwoch,9,2015,6,Sonntag,9,2015,4
3726,3727,Standard Class,2.112,2,0.8,-3.3792,Consumer,Central,Illinois,Binders                                           ,Office Supplies,21,Donnerstag,7,2016,26,Dienstag,7,2016,5
3727,3728,Same Day,11.088,7,0.7,-8.1312,Corporate,East,Ohio,Binders                                           ,Office Supplies,22,Mittwoch,7,2015,22,Mittwoch,7,2015,0
3728,3729,First Class,12.672,3,0.2,4.4352,Corporate,East,New York,Binders                                           ,Office Supplies,24,Samstag,8,2013,26,Montag,8,2013,2
3729,3730,Standard Class,6.336,4,0.7,-4.6464,Corporate,South,Tennessee,Binders                                           ,Office Supplies,25,Donnerstag,9,2014,2,Donnerstag,10,2014,7
3730,3731,First Class,8.448,2,0.2,2.9568,Consumer,West,Washington,Binders                                           ,Office Supplies,18,Freitag,11,2016,21,Montag,11,2016,3
3731,3732,Second Class,4535.976,3,0.2,1644.2913,Home Office,West,Nevada,Binders                                           ,Office Supplies,22,Donnerstag,10,2015,27,Dienstag,10,2015,5
3732,3733,Standard Class,9449.95,5,0.0,4630.4755,Consumer,Central,Minnesota,Binders                                           ,Office Supplies,23,Montag,9,2013,28,Samstag,9,2013,5
3733,3734,Standard Class,1889.99,5,0.8,-2929.4845,Corporate,Central,Illinois,Binders                                           ,Office Supplies,7,Mittwoch,12,2016,13,Dienstag,12,2016,6
3734,3735,Standard Class,6.456,4,0.7,-4.5192,Consumer,West,Oregon,Binders                                           ,Office Supplies,8,Sonntag,12,2013,13,Freitag,12,2013,5
3735,3736,Second Class,8.607999999999999,8,0.8,-13.3424,Home Office,Central,Texas,Binders                                           ,Office Supplies,3,Donnerstag,9,2015,8,Dienstag,9,2015,5
3736,3737,Same Day,4.842,3,0.7,-3.3894,Home Office,East,Pennsylvania,Binders                                           ,Office Supplies,19,Montag,9,2016,19,Montag,9,2016,0
3737,3738,Standard Class,43.04,8,0.0,21.0896,Consumer,South,Virginia,Binders                                           ,Office Supplies,26,Donnerstag,6,2014,30,Montag,6,2014,4
3738,3739,Second Class,20.724,2,0.7,-13.815999999999999,Consumer,East,Pennsylvania,Binders                                           ,Office Supplies,26,Sonntag,4,2015,30,Donnerstag,4,2015,4
3739,3740,Second Class,55.263999999999996,2,0.2,20.724,Corporate,West,California,Binders                                           ,Office Supplies,14,Sonntag,12,2014,16,Dienstag,12,2014,2
3740,3741,Standard Class,31.086,3,0.7,-20.724,Corporate,South,Tennessee,Binders                                           ,Office Supplies,20,Freitag,3,2015,25,Mittwoch,3,2015,5
